feature,hold,net,beta,correlation,hedged,cost_of_hedging
Stoch_K_1d,5,-1.6495724395466087,-0.09670035932626955,-0.3040311536303281,-1.5214243427035608,-0.12814809684304795
Stoch_K_1d,20,-0.47681134518195945,-0.08442232379352677,-0.26573568985916524,-0.23528839705597707,-0.24152294812598238
Stoch_K_1d,40,-0.3240735871828993,-0.07585471692675327,-0.21907292436605535,-0.10567972241013043,-0.21839386477276887
Stoch_K_1d,60,-0.23241140585413647,-0.0890862045270907,-0.24290937568414797,0.01769115946278355,-0.25010256531692004
Stoch_K_1d,120,-0.1813134560768323,-0.10966382377764325,-0.27097575055096534,0.10323625051424419,-0.2845497065910765
state_MARKET_PREMIUM_1d,1,-5.866747462298509,0.009509404495126444,0.05958906439873012,-5.841493307035275,-0.025254155263233713
state_MARKET_PREMIUM_1d,5,-1.1158780911760178,0.004922493499570424,0.030600520342675793,-1.136612707223435,0.02073461604741733
state_MARKET_PREMIUM_1d,20,-0.3585735675807461,0.008284483673568903,0.04798625259336205,-0.40431604436929736,0.045742476788551256
state_MARKET_PREMIUM_1d,40,-0.18759299792945786,0.0033002363007103128,0.016786912676169923,-0.20476516172876189,0.01717216379930403
state_MARKET_PREMIUM_1d,60,-0.1069032608533699,-0.0020892049711658863,-0.009608605944185238,-0.09660436400919815,-0.010298896844171748
state_MARKET_PREMIUM_1d,120,-0.01664700254815454,-0.0003173643332853112,-0.0012687956270232672,-0.015230707024917666,-0.0014162955232368737
state_MOMENTUM_ZSCORE_1d,1,-5.6153553887835495,0.0060909628109788614,0.03619765647473684,-5.597377266771784,-0.017978122011765407
state_MOMENTUM_ZSCORE_1d,5,-1.0992346323314803,0.006152895375799628,0.036884685260844,-1.124171116056077,0.02493648372459667
state_MOMENTUM_ZSCORE_1d,20,-0.2317077072326153,0.007084057850289044,0.039618400540599626,-0.2692110968198166,0.037503389587201286
state_MOMENTUM_ZSCORE_1d,40,-0.09956670828499516,0.00413460908415987,0.02093980791574722,-0.12111188750118343,0.021545179216188273
state_MOMENTUM_ZSCORE_1d,60,-0.032851458985167115,0.0093131777972728,0.04451826818878054,-0.08037415038975614,0.04752269140458902
state_MOMENTUM_ZSCORE_1d,120,0.035548935968963996,0.028890686033226406,0.128052224064988,-0.0978458434086814,0.13339477937764538
CDL_BODY_RATIO_1d,1,-6.7471979176295465,0.005576830751774483,0.02481847452478155,-6.734430735617482,-0.012767182012064282
CDL_BODY_RATIO_1d,5,-1.4940915247711217,0.005272559011350621,0.02242917665651839,-1.509257053941239,0.015165529170117376
CDL_BODY_RATIO_1d,20,-0.36966698631630085,0.01093858376760369,0.044863826348325045,-0.4122844253448002,0.04261743902849935
CDL_BODY_RATIO_1d,40,-0.22837342970353794,-0.0006299810695951619,-0.002385067519642073,-0.2259505649119015,-0.0024228647916364476
CDL_BODY_RATIO_1d,60,-0.14673817625860536,-0.003225128061919504,-0.011310502896460347,-0.13509202714640395,-0.01164614911220141
CDL_BODY_RATIO_1d,120,-0.06125168690266492,-0.009454755998019789,-0.028031653358656945,-0.03243632661968461,-0.02881536028298031
context_velocity_rank_1d,1,-7.443931316512216,0.03512764576020789,0.17851709143345915,-7.456959839379311,0.01302852286709566
context_velocity_rank_1d,5,-1.229404359081806,0.03287003167895338,0.15755509213216487,-1.3499074501192023,0.12050309103739631
context_velocity_rank_1d,20,-0.05300025986018716,0.05146703358019232,0.2379446659585789,-0.28419931053203823,0.23119905067185106
context_velocity_rank_1d,40,0.13923932082125728,0.06805635096887923,0.2728881784082097,-0.14337477528357828,0.28261409610483557
context_velocity_rank_1d,60,0.11315928228349637,0.08524526150049276,0.3034919351801803,-0.21393079701552342,0.3270900792990198
context_velocity_rank_1d,120,0.11924505831927781,0.06611013094933911,0.22240992860419123,-0.10832745572311,0.22757251404238782
state_EMA_20_1d,1,-4.9419578443532215,-0.07893872793474185,-0.2594722253282367,-5.277888062488739,0.33593021813551793
state_EMA_20_1d,5,-1.2977037569966874,-0.08219696336088855,-0.26440642176031987,-1.1648841336486473,-0.1328196233480401
state_EMA_20_1d,20,-0.3684837780616822,-0.07679740888645933,-0.24787203185439946,-0.13873430162672876,-0.22974947643495344
state_EMA_20_1d,40,-0.2728073076948477,-0.06916764543642812,-0.20793777581935774,-0.06423290052266865,-0.208574407172179
state_EMA_20_1d,60,-0.1352516320954527,-0.06585073997135978,-0.18243127203862927,0.0580316270194226,-0.19328325911487532
state_EMA_20_1d,120,-0.10561475621177499,-0.0753559660489039,-0.19709075400383724,0.09904884028807294,-0.20466359649984794
state_LAG_5_1d,1,-5.474821543199012,-0.02201058640251403,-0.08283539288685053,-5.5434088311587875,0.06858728795977509
state_LAG_5_1d,5,-1.1207648801212042,-0.023389100370421644,-0.0846256964221473,-1.068880707603467,-0.05188417251773725
state_LAG_5_1d,20,-0.22921942150033034,-0.017168029238657144,-0.060767944668197446,-0.17240837603943138,-0.05681104546089896
state_LAG_5_1d,40,-0.10879438785727151,-0.014341096851465965,-0.04651558834221178,-0.061957021659505916,-0.046837366197765594
state_LAG_5_1d,60,-0.04832847949795591,-0.016546880094293042,-0.049762040437058626,0.0029172353360887872,-0.0512457148340447
state_LAG_5_1d,120,-0.011072772474499339,-0.026512960247010286,-0.0685692847724812,0.06003173951618265,-0.07110451199068199
state_volatility_5_1d,1,-6.0227620363198,0.005944113159977521,0.03128692072140093,-6.006993072593179,-0.015768963726620733
state_volatility_5_1d,5,-1.188371905478613,-0.002559391099971307,-0.012658147370794634,-1.1800995992398198,-0.00827230623879327
state_volatility_5_1d,20,-0.29456818304670895,-0.001375399550495721,-0.006576132354616939,-0.2883922808248151,-0.0061759022218938475
state_volatility_5_1d,40,-0.13590410298528974,-0.002876217064703448,-0.012729929821785413,-0.12302790046983639,-0.01287620251545335
state_volatility_5_1d,60,-0.07650264307452738,0.0007634718383433783,0.0030772478221885954,-0.07968314893567638,0.0031805058611489995
state_volatility_5_1d,120,-0.053710821450299394,-0.008250179695291019,-0.028328865733366473,-0.023296922096177404,-0.03041389935412199
state_close_1d,1,-5.262012266482284,-0.031183225750688864,-0.11570489781821694,-5.36725275544219,0.10524048895990656
state_close_1d,5,-1.519645448211087,-0.033659636204579575,-0.1196041784627857,-1.4512650104711622,-0.06838043773992486
state_close_1d,20,-0.34362437727555994,-0.023245569732508912,-0.07991684055571514,-0.2688414565620673,-0.07478292071349263
state_close_1d,40,-0.1572941619204719,-0.01461024323629314,-0.04543748867952397,-0.11113335286713337,-0.04616080905333854
state_close_1d,60,-0.08454536899612154,-0.008088659081344741,-0.023355534978971807,-0.060467070538262085,-0.024078298457859457
state_close_1d,120,-0.024508417855970133,-0.018160973817824413,-0.046263874591296286,0.0236541710489512,-0.04816258890492133
CDL_OUTSIDE_BAR_1d,1,-4.411341211242562,-0.00404320849175941,-0.032394601579535116,-4.433039979017711,0.021698767775149008
CDL_OUTSIDE_BAR_1d,5,-1.0110245661308759,-0.006746566188870445,-0.05301469439260366,-0.9774141093191687,-0.03361045681170716
CDL_OUTSIDE_BAR_1d,20,-0.2823490756462803,-0.00698138126317747,-0.05232297676481806,-0.23286230419518467,-0.049486771451095646
CDL_OUTSIDE_BAR_1d,40,-0.15079187634623273,-0.0037184251399153376,-0.02504549133208911,-0.12440689750279207,-0.026384978843440654
CDL_OUTSIDE_BAR_1d,60,-0.12648809752834278,-0.004562774145144893,-0.028292843800223257,-0.09536557023255736,-0.03112252729578542
CDL_OUTSIDE_BAR_1d,120,-0.09423619332498753,-0.002331483355511758,-0.012251477492700788,-0.07965662246129684,-0.014579570863690688
state_fund_days_since_report_1d,1,-3.3732072805898774,-0.001558083290307426,-0.015851623863046962,-3.383111694160445,0.009904413570567705
state_fund_days_since_report_1d,5,-0.7240353905199252,-0.0030647732027042664,-0.02728165570277257,-0.7062988563604817,-0.01773653415944343
state_fund_days_since_report_1d,20,-0.08194310186865687,0.003344548165834672,0.02804552314080167,-0.1086315293025778,0.026688427433920928
state_fund_days_since_report_1d,40,0.12169573246310375,0.0010649780102367661,0.007971412469000409,0.11344417798726077,0.008251554475842984
state_fund_days_since_report_1d,60,0.12269541239329546,0.013518429738409951,0.07808847607618202,0.03308083034541604,0.08961458204787942
state_fund_days_since_report_1d,120,0.09726242727927947,0.0217330360625475,0.10614391064433239,-0.029762100551664308,0.12702452783094378
CDL_DOJI_1d,1,-4.770731830024214,-0.004674860183085454,-0.03992161867925994,-4.7984303782932205,0.027698548269006196
CDL_DOJI_1d,5,-1.0326506980924492,-0.0035215838312840347,-0.028676164094664267,-1.014196530339865,-0.01845416775258424
CDL_DOJI_1d,20,-0.30369844239925115,-0.003871208829979973,-0.030207810120766673,-0.27533889016928603,-0.028359552229965113
CDL_DOJI_1d,40,-0.13703709837747194,-0.002073164963913247,-0.014460693343072612,-0.12228683473801745,-0.014750263639454489
CDL_DOJI_1d,60,-0.1003178602401496,-0.0004160460337358906,-0.0025906457177621843,-0.09757347965121997,-0.002744380588929632
CDL_DOJI_1d,120,-0.07291109321068984,-0.0022347045573251905,-0.012101241311035774,-0.05962248826091463,-0.013288604949775205
LEVEL_BREAKOUT_UP_20_1d,1,-3.316950311445037,-0.013776617732001109,-0.10360792557525184,-3.397191265990767,0.08024095454572988
LEVEL_BREAKOUT_UP_20_1d,5,-1.0873892118202306,-0.017639928260724608,-0.13598528539873514,-1.0068190658197422,-0.0805701460004884
LEVEL_BREAKOUT_UP_20_1d,20,-0.3198617595376442,-0.014709772013426516,-0.1110662071507287,-0.21769505156513608,-0.1021667079725081
LEVEL_BREAKOUT_UP_20_1d,40,-0.21341952171816994,-0.016919224027064514,-0.11516911298448536,-0.09420354299976808,-0.11921597871840187
LEVEL_BREAKOUT_UP_20_1d,60,-0.12663697613718294,-0.01563489529033354,-0.09690247201632876,-0.01860530323261731,-0.10803167290456564
LEVEL_BREAKOUT_UP_20_1d,120,-0.09056725325521636,-0.0223310835177401,-0.13446567807169238,0.06195237505379646,-0.15251962830901283
state_LEVEL_DIST_RESISTANCE_20_1d,1,-5.781062801601088,0.025616298380083315,0.14762438693805494,-5.755846695271965,-0.025216106329122745
state_LEVEL_DIST_RESISTANCE_20_1d,5,-0.7764608555207706,0.021028342066770702,0.1206111120156739,-0.8623182374495114,0.08585738192874082
state_LEVEL_DIST_RESISTANCE_20_1d,20,-0.15864891620906302,0.01545954655551197,0.08457467179918633,-0.23974571632265013,0.08109680011358711
state_LEVEL_DIST_RESISTANCE_20_1d,40,-0.018600309238777125,0.018888375021751443,0.09526283593156334,-0.11562161119478916,0.09702130195601202
state_LEVEL_DIST_RESISTANCE_20_1d,60,-0.0018588126104330065,0.026554593406024975,0.12713093867485215,-0.1339875069886892,0.1321286943782562
state_LEVEL_DIST_RESISTANCE_20_1d,120,0.020021823049988716,0.03265698882836103,0.13945876031098642,-0.12099304518081483,0.14101486823080356
MACD_Signal_1d,1,-5.316786897181471,-0.08768591250383992,-0.2798437923125144,-5.712369341756739,0.39558244457526825
MACD_Signal_1d,5,-1.384715741413489,-0.0980776555202371,-0.2991231730140603,-1.2442863994623272,-0.14042934195116175
MACD_Signal_1d,20,-0.7712354024700676,-0.10751485052809873,-0.32744030715405065,-0.4907933335110831,-0.2804420689589845
MACD_Signal_1d,40,-0.5896258259981163,-0.10770837002854892,-0.3181329519812207,-0.28245674641754526,-0.30716907958057105
MACD_Signal_1d,60,-0.48958230902356276,-0.12157024214596426,-0.33778980973495143,-0.15414925161390605,-0.3354330574096567
MACD_Signal_1d,120,-0.3937057867978544,-0.13416252767749254,-0.32650610176854844,-0.051086316022456904,-0.3426194707753975
Stoch_D_1d,1,-5.520941656899853,-0.08983539447354132,-0.28582531495495694,-5.939658724088331,0.4187170671884779
Stoch_D_1d,5,-1.6117729492226012,-0.10372251342840177,-0.32317779811126784,-1.478214648970049,-0.13355830025255222
Stoch_D_1d,20,-0.47242848806241955,-0.09054139863263816,-0.28172225247440985,-0.21619134979416582,-0.25623713826825373
Stoch_D_1d,40,-0.345548811647488,-0.08362325240474794,-0.2383739515632457,-0.10924006954627093,-0.2363087421012171
Stoch_D_1d,60,-0.242921031815099,-0.09593945280649926,-0.2569610087131638,0.022053383151450015,-0.264974414966549
Stoch_D_1d,120,-0.1932752250116493,-0.12498293449538582,-0.30687046075770463,0.12940908318919492,-0.3226843082008442
state_significant_events_30d_1d,1,-4.404928583267504,-0.0011141353987542237,-0.006643266500906125,-4.408998578957328,0.004069995689824246
state_significant_events_30d_1d,5,-0.8385565647125495,0.0012930204926338027,0.007264689966984862,-0.8433898285274276,0.0048332638148781415
state_significant_events_30d_1d,20,-0.23147815440538003,0.003248755227271459,0.0172659147865923,-0.24782201387979103,0.016343859474411
state_significant_events_30d_1d,40,-0.0804001733193038,0.0015297017437660685,0.0073194444544170964,-0.08790420618466158,0.007504032865357779
state_significant_events_30d_1d,60,-0.03791558572411838,0.0013054547685024673,0.00564649803295072,-0.04383026315294454,0.005914677428826162
state_significant_events_30d_1d,120,-0.021457710944575093,-0.02034458440480988,-0.07389739641213573,0.062085889941267645,-0.08354360088584274
state_Stoch_K_1d,1,-6.188681521195594,-0.002188497464599207,-0.010909102835244851,-6.195573888144595,0.006892366949000639
state_Stoch_K_1d,5,-1.5659353866572172,-0.001477786981004911,-0.007149994489933776,-1.5612523177028865,-0.0046830689543306825
state_Stoch_K_1d,20,-0.3823449063194006,0.0024294463620399423,0.011352139636790937,-0.3931011516181516,0.010756245298751022
state_Stoch_K_1d,40,-0.19188519694515413,-0.0010738503940849698,-0.0045567623777075595,-0.18725867151410663,-0.004626525431047496
state_Stoch_K_1d,60,-0.12324097376611658,0.002694437617412137,0.01073982676738334,-0.1343300963985992,0.011089122632482615
state_Stoch_K_1d,120,-0.0609321145763344,-0.00520801064962258,-0.019341929902920184,-0.04091396873609536,-0.02001814584023904
state_peer_breadth_1d,1,-5.156974129208201,-0.014053424758959692,-0.06428541326528621,-5.206185813819705,0.04921168461150316
state_peer_breadth_1d,5,-1.0922663206876917,-0.018666485916553503,-0.08117799046117678,-1.042162972530293,-0.0501033481573987
state_peer_breadth_1d,20,-0.2287259148235,-0.013332114126073777,-0.05522859407253988,-0.17706956654206515,-0.05165634828143484
state_peer_breadth_1d,40,-0.12088913224358142,-0.01123438532129404,-0.043192816202242586,-0.0770751329225384,-0.04381399932104302
state_peer_breadth_1d,60,-0.07397068206917948,-0.006026183548484892,-0.02190998056926823,-0.051376115304409206,-0.02259456676477027
state_peer_breadth_1d,120,-0.03616275513591962,-0.017086671720018987,-0.05083080406160701,0.017670581362927974,-0.0538333364988476
fund_data_available_1d,1,-3.2821853224376687,-0.01038083464214173,-0.09924510976932538,-3.3581132950827244,0.07592797264505569
fund_data_available_1d,5,-0.6648740443217604,-0.015259613997621116,-0.14102202521279028,-0.5772877888303122,-0.08758625549144827
fund_data_available_1d,20,-0.1487450868646333,-0.01576630188275773,-0.15172848117862422,-0.004530681851107313,-0.144214405013526
fund_data_available_1d,40,-0.024546484394025264,-0.017780382624763696,-0.164347094918662,0.14301762874236834,-0.1675641131363936
fund_data_available_1d,60,0.02453145932064703,-0.012670365507964325,-0.1132803482007584,0.14137815584118016,-0.11684669652053313
fund_data_available_1d,120,0.028065544660053496,0.010950408848667702,0.07740363788515074,-0.049211731776598946,0.07727727643665244
state_CCI_1d,1,-5.280097323469753,0.009203261815347093,0.06376766871722271,-5.252654322054527,-0.027443001415226043
state_CCI_1d,5,-0.9610914672293797,0.002841882902584905,0.018500739567037867,-0.9734490874959377,0.012357620266558067
state_CCI_1d,20,-0.2743959875198724,0.0006374505920948366,0.003955558398026443,-0.2781349956227264,0.0037390081028540467
state_CCI_1d,40,-0.12197549037577708,-0.0036303080956834265,-0.019616722867914067,-0.10166169586474554,-0.020313794511031547
state_CCI_1d,60,-0.048818202414966226,-0.0002031306894046193,-0.0010391852298426674,-0.047713176132496406,-0.0011050262824698204
state_CCI_1d,120,-0.01931906708898412,0.004404160790718552,0.01911560473619557,-0.04002399765744595,0.02070493056846183
state_CDL_DOJI_1d,1,-3.6686277976138753,-0.000709889778199354,-0.007881539451830849,-3.6734550907549335,0.004827293141058231
state_CDL_DOJI_1d,5,-0.6745496036282239,-0.0004973495749026177,-0.005308665646638066,-0.6710475515224236,-0.003502052105800346
state_CDL_DOJI_1d,20,-0.14760634533825573,0.0014648226506224918,0.015215110361505408,-0.16207650241137836,0.01447015707312263
state_CDL_DOJI_1d,40,-0.1041652660490024,0.0014737591112915463,0.01369525106121728,-0.11859368667995178,0.014428420630949373
state_CDL_DOJI_1d,60,-0.05930004591374136,0.0001503111790677601,0.001289101284410871,-0.06072670533595378,0.0014266594222124146
state_CDL_DOJI_1d,120,-0.006502800096228392,-0.0042179190027106465,-0.02942462675797595,0.029545358001363174,-0.036048158097591564
context_stability_1d,1,-6.982877175103532,-0.07592365506999013,-0.3196237342526644,-7.5711623593234485,0.5882851842199166
context_stability_1d,5,-1.6676578245901212,-0.08402464826340908,-0.33963873097009756,-1.5351582530659773,-0.13249957152414393
context_stability_1d,20,-0.7210025887619167,-0.09193087274543801,-0.3611247407661394,-0.40978887146135073,-0.31121371730056596
context_stability_1d,40,-0.5297991991203879,-0.10305270621663198,-0.36895858184388675,-0.17353277839988024,-0.3562664207205076
context_stability_1d,60,-0.4564636608234307,-0.12104405976622708,-0.39283766660448055,-0.05684188872530426,-0.39962177209812644
context_stability_1d,120,-0.35411778775887615,-0.16629484010913229,-0.45153375505801413,0.12658462936571188,-0.48070241712458806
state_ABB_Upper_1d,1,-5.70179534719856,-0.02678746252626841,-0.11282578207600553,-5.8063404015773,0.10454505437873962
state_ABB_Upper_1d,5,-1.3544223231864116,-0.029339690290528554,-0.11832619031275592,-1.2847944761830106,-0.06962784700340108
state_ABB_Upper_1d,20,-0.36127874944135707,-0.02645174220530533,-0.10327341139001292,-0.2658277805069099,-0.09545096893444716
state_ABB_Upper_1d,40,-0.21250140949066226,-0.03300092796152496,-0.11442349847601842,-0.09791455323813224,-0.11458685625253003
state_ABB_Upper_1d,60,-0.10271935302692993,-0.038669715677757316,-0.12199546180721256,0.024372840479530474,-0.1270921935064604
state_ABB_Upper_1d,120,-0.04034329272060751,-0.04714970640580083,-0.13655527686390673,0.10219037550880038,-0.14253366822940788
state_SMA_50_1d,1,-4.755428843570307,-0.07113382135471233,-0.23524510312422017,-5.037477859450268,0.2820490158799611
state_SMA_50_1d,5,-1.0260211403512258,-0.08305520217383398,-0.256728169467071,-0.886574455819472,-0.1394466845317538
state_SMA_50_1d,20,-0.32027321950193216,-0.10384419284389801,-0.31192243550954896,-0.02858427525499843,-0.2916889442469337
state_SMA_50_1d,40,-0.1741749843318999,-0.10296212107780683,-0.29740339408450006,0.13186352877619834,-0.30603851310809826
state_SMA_50_1d,60,-0.16049001249304834,-0.08986457734875468,-0.2508258999731626,0.10026593015468573,-0.26075594264773405
state_SMA_50_1d,120,-0.02830124744715458,-0.015120508589218856,-0.0411896584367993,0.013496388207220563,-0.041797635654375144
state_ROLLING_VOL_10_1d,1,-5.365355164521842,0.0017976601325996283,0.008895515256076849,-5.360247688990146,-0.005107475531695549
state_ROLLING_VOL_10_1d,5,-1.1639745396555545,0.004272462980851236,0.020867293140649723,-1.1780275750416345,0.014053035386079937
state_ROLLING_VOL_10_1d,20,-0.27300411452294626,0.0002323382258549452,0.0011041313227874096,-0.2740432392301298,0.0010391247071835363
state_ROLLING_VOL_10_1d,40,-0.13059114207840947,-0.00504972252965645,-0.02194477459656476,-0.10850002040692983,-0.02209112167147964
state_ROLLING_VOL_10_1d,60,-0.0676310533323459,-0.0035928384128848193,-0.014244685785157092,-0.052821962877688054,-0.014809090454657843
state_ROLLING_VOL_10_1d,120,-0.052964059916507315,-0.015993611709788105,-0.05453300468383949,0.0054097729490546,-0.058373832865561914
fund_current_ratio_1d,1,-2.341703615509736,0.03562003496838771,0.24957475324328324,-2.2641031116919796,-0.0776005038177563
fund_current_ratio_1d,5,-0.2250345621489629,0.03931944684576828,0.26399353615457033,-0.4136811289247774,0.18864656677581448
fund_current_ratio_1d,20,0.19149854573751163,0.04791660088369606,0.2952911370162484,-0.09101589225612616,0.2825144379936378
fund_current_ratio_1d,40,0.2607445210762525,0.07035867755293049,0.35441396089697774,-0.11520402085448758,0.3759485419307401
fund_current_ratio_1d,60,0.24478793916128877,0.10004864621282593,0.4217376482570338,-0.2385578490611769,0.48334578822246566
fund_current_ratio_1d,120,0.14926615210374766,0.12529061957715287,0.43516102989449573,-0.3824247503072947,0.5316909024110423
state_BB_Lower_1d,1,-5.2478985513698255,-0.04616496873470596,-0.17374740418269566,-5.434457008753182,0.18655845738335675
state_BB_Lower_1d,5,-1.0615530032297276,-0.040145387476801304,-0.14878269730391058,-0.9739916721712479,-0.08756133105847963
state_BB_Lower_1d,20,-0.3278005589089265,-0.026010854772617036,-0.09669958933111832,-0.23812150857293785,-0.08967905033598866
state_BB_Lower_1d,40,-0.11598043848211068,-0.017704876537509906,-0.06039695014818002,-0.054962021409573236,-0.06101841707253744
state_BB_Lower_1d,60,-0.03952228761778605,-0.015707275291629512,-0.05024177066368781,0.012770779755646656,-0.0522930673734327
state_BB_Lower_1d,120,-0.000286062859449245,0.0028429421549345754,0.007636348101591691,-0.008231577578557135,0.00794551471910789
CDL_HAMMER_1d,1,-3.9674665020357573,0.0021151975613367996,0.025163962282613802,-3.9536703181912207,-0.013796183844536625
CDL_HAMMER_1d,5,-0.703506620391472,-2.7809507930793373e-05,-0.00031682725790482764,-0.7032993793417035,-0.0002072410497685473
CDL_HAMMER_1d,20,-0.14461474460851742,-0.002757693095074958,-0.031121202060359603,-0.11507057057791081,-0.029544174030606607
CDL_HAMMER_1d,40,-0.06420211626070946,-0.0014473645254971515,-0.014365732263254728,-0.04872840671097055,-0.01547370954973891
CDL_HAMMER_1d,60,-0.03973268352697888,0.0027786072192458673,0.02481095120472166,-0.06846753879902093,0.028734855272042045
CDL_HAMMER_1d,120,-0.04034500725332756,0.005961822060688754,0.04312987211779894,-0.09617697141983082,0.05583196416650326
state_BB_Middle_1d,1,-4.864149717000783,-0.0707364444110425,-0.24150986075567077,-5.1613583498733195,0.29720863287253696
state_BB_Middle_1d,5,-0.9452729907527612,-0.0737053026363854,-0.24104477761944512,-0.8109373196989372,-0.13433567105382394
state_BB_Middle_1d,20,-0.3237814670663967,-0.05875377214955293,-0.19216358517731452,-0.1462383606179337,-0.17754310644846302
state_BB_Middle_1d,40,-0.20946996675537016,-0.05597800588271224,-0.16846758438699358,-0.04124195473449257,-0.1682280120208776
state_BB_Middle_1d,60,-0.06504630758161885,-0.04731435535022338,-0.13706892755810415,0.07867486947481359,-0.14372117705643245
state_BB_Middle_1d,120,-0.023434037198903426,-0.04005532342273104,-0.1034451972911496,0.08095516505243767,-0.1043892022513411
state_SMA_20_1d,1,-4.864149717000783,-0.0707364444110425,-0.24150986075567077,-5.1613583498733195,0.29720863287253696
state_SMA_20_1d,5,-0.9452729907527612,-0.0737053026363854,-0.24104477761944512,-0.8109373196989372,-0.13433567105382394
state_SMA_20_1d,20,-0.3237814670663967,-0.05875377214955293,-0.19216358517731452,-0.1462383606179337,-0.17754310644846302
state_SMA_20_1d,40,-0.20946996675537016,-0.05597800588271224,-0.16846758438699358,-0.04124195473449257,-0.1682280120208776
state_SMA_20_1d,60,-0.06504630758161885,-0.04731435535022338,-0.13706892755810415,0.07867486947481359,-0.14372117705643245
state_SMA_20_1d,120,-0.023434037198903426,-0.04005532342273104,-0.1034451972911496,0.08095516505243767,-0.1043892022513411
ARSI_14_1d,1,-5.531805208869761,-0.07485959347744646,-0.24444332618427983,-5.855622025166661,0.3238168162969002
ARSI_14_1d,5,-1.426825853134223,-0.08772325786672913,-0.27502418912885285,-1.296046486457322,-0.13077936667690104
ARSI_14_1d,20,-0.446052582638642,-0.07377640318564097,-0.23277562411046882,-0.23332810234215176,-0.21272448029649024
ARSI_14_1d,40,-0.2797755864451217,-0.06989297952087947,-0.20494444382610513,-0.07539168318381395,-0.20438390326130773
ARSI_14_1d,60,-0.1681563994576165,-0.07193625066221117,-0.19509173746177935,0.03412445733137078,-0.2022808567889873
ARSI_14_1d,120,-0.11922355712960127,-0.09630652620639062,-0.2373291564571283,0.12879985261205013,-0.24802340974165138
state_Williams_R_1d,1,-6.438480719695546,0.012220043128641863,0.0619295683934263,-6.413757623005881,-0.024723096689664992
state_Williams_R_1d,5,-1.1662020425458286,0.008396910254502968,0.04100339392229258,-1.1944686031129734,0.028266560567144827
state_Williams_R_1d,20,-0.26326701378091905,0.0021639193235533497,0.010233404289130542,-0.27293411708254534,0.00966710330162629
state_Williams_R_1d,40,-0.12962840141152682,-0.000640376313206825,-0.002757255074052782,-0.12685302359526696,-0.002775377816259861
state_Williams_R_1d,60,-0.0930241983403188,-0.0032250448792224507,-0.013139315102417587,-0.07961961861409882,-0.013404579726219987
state_Williams_R_1d,120,-0.05363284194891458,-0.005750719255746659,-0.019893692828162862,-0.03379886821090254,-0.019833973738012038
CDL_MARUBOZU_1d,1,-2.968449607560112,5.4376356568598137e-05,0.0005614120942041621,-2.968114348333965,-0.0003352592261469667
CDL_MARUBOZU_1d,5,-0.6204034715327462,0.0010047436951334076,0.010603450265983463,-0.6275040745091197,0.0071006029763734935
CDL_MARUBOZU_1d,20,-0.1991293091630501,0.003003287526968276,0.031158519659725065,-0.22897600160015216,0.029846692437102057
CDL_MARUBOZU_1d,40,-0.130553309826217,0.0018344349469548518,0.017366782193465678,-0.1488990412922358,0.01834573146601881
CDL_MARUBOZU_1d,60,-0.06109638217979522,0.004995619700015805,0.04235472497838767,-0.10815974336276551,0.0470633611829703
CDL_MARUBOZU_1d,120,-0.015041918816363482,0.00929157615448712,0.06471812973248842,-0.09711863768415183,0.08207671886778835
state_HURST_EXPONENT_1d,1,-6.243133167449525,0.002225186449033078,0.012802547346333558,-6.2359882625586,-0.007144904890925119
state_HURST_EXPONENT_1d,5,-1.246884428138427,0.004913594683340287,0.027239412403163063,-1.2653495621093376,0.01846513397091054
state_HURST_EXPONENT_1d,20,-0.33064732727168195,0.0018277655414523435,0.009837004023374528,-0.3399587013069567,0.009311374035274766
state_HURST_EXPONENT_1d,40,-0.13801226182758858,0.002414688264284998,0.01135930826289028,-0.1496064314352037,0.011594169607615112
state_HURST_EXPONENT_1d,60,-0.04151453671056505,0.006121447360775752,0.02715636743639403,-0.0697886823065042,0.028274145595939153
state_HURST_EXPONENT_1d,120,-0.02731572866891552,0.002660026647043256,0.010297687396888501,-0.038525929258912024,0.011210200589996503
state_VOLATILITY_5_1d,1,-5.791869434061185,-0.005555940457839596,-0.027668050134928904,-5.810639562488933,0.0187701284277475
state_VOLATILITY_5_1d,5,-1.2839049443021509,-0.002042372644427137,-0.009892814009917877,-1.277473979402275,-0.006430964899875935
state_VOLATILITY_5_1d,20,-0.32519518778372475,-0.0006195353932880429,-0.002930650540756273,-0.32244356202401825,-0.0027516257597064997
state_VOLATILITY_5_1d,40,-0.14796262510201366,-0.0037072128580609874,-0.016101859139981755,-0.13164089044676205,-0.016321734655251607
state_VOLATILITY_5_1d,60,-0.08402747671057915,9.051513330324562e-05,0.00035614300657689203,-0.08439823393791655,0.00037075722733739824
state_VOLATILITY_5_1d,120,-0.05308930664462857,-0.005774123964705648,-0.019494433405049173,-0.03208981076250125,-0.020999495882127316
state_ROLLING_VOL_20_1d,1,-5.090988178875537,0.002852229736604312,0.014726501195657129,-5.082732840017769,-0.008255338857767747
state_ROLLING_VOL_20_1d,5,-1.0169465053696372,0.002876606635707594,0.01420792894770396,-1.0264323684677237,0.009485863098086522
state_ROLLING_VOL_20_1d,20,-0.26114822578142316,1.4025478652749913e-05,6.698968529617092e-05,-0.2612114249950087,6.319921358555192e-05
