path,category_guess,imported_by_count,risk_count,status,recommendation
__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
agents/pipeline_bridge.py,model,0,1,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
algorithms/adaptive_position_sizer.py,risk,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
algorithms/metrics_mixin.py,risk,4,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
algorithms/risk_parity_allocator.py,risk,1,2,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
algorithms/transaction_cost_model.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
algorithms/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
analytics/analyzer_registry.py,factory,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
analytics/interfaces.py,analyzer,7,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/meta_pattern_miner.py,target_calculator,0,11,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
analytics/panic_correlation_analyzer.py,analyzer,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
analytics/unified_analytics_engine.py,analyzer,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
archive/dean_integration.py,calculator,0,2,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
archive/financial_metrics.py,calculator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
archive/legacy_smart_trader.py,utility_or_unknown,0,4,UNUSED_LEGACY,Likely legacy. Quarantine before deletion.
archive/online_model_integration.py,model,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
archive/portfolio_optimizer.py,calculator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
cli/argument_parser.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
cli/argument_validator.py,target_calculator,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
cli/batch_manager.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
cli/pipeline_data_loader.py,collector,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
cli/pipeline_executor.py,orchestrator,0,1,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
colab/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
config/target_type_registry.py,target_calculator,2,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
config/unified_config_manager.py,model,88,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
config/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
core/base_integration.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
core/exceptions.py,model,47,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
core/version_checker.py,validator,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
core/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
dashboard/dashboard_data_bridge.py,calculator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
dashboard/main_app.py,risk,0,2,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
dashboard/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
data/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
devtools/rule_generator.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
devtools/system_validator.py,validator,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
devtools/task_manager.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
devtools/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
ensembling/base_ensemble.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
ensembling/caching.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
ensembling/stacked_ensemble.py,utility_or_unknown,5,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
factories/model_factory.py,model,5,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
factories/tree_model_factory.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/entity_linker.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/feature_cache.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/feature_orchestrator.py,enricher,5,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/feature_selector.py,target_calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/news_clusterer.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/news_dataset_builder.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/news_impact_classifier.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
features/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
main/system_orchestrator.py,orchestrator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
main/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
meta_learning/base.py,utility_or_unknown,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
meta_learning/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
metrics/base.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
metrics/calculator.py,calculator,4,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
models/artifact_store.py,model,23,10,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
models/constants.py,model,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
models/enhanced_factory.py,factory,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
models/interfaces.py,model,16,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
models/loader.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
models/model_pool.py,model,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
models/persistent_pool.py,model,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
models/__init__.py,model,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
monitoring/base.py,calculator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
monitoring/config.py,risk,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
monitoring/dashboard.py,model,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
monitoring/data_freshness_monitor.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
monitoring/drift_detector.py,detector,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
monitoring/feature_drift_monitor.py,calculator,3,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
monitoring/health_hub.py,calculator,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
monitoring/ml_analytics.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
monitoring/monitoring_system.py,calculator,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
monitoring/performance_monitor.py,calculator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
monitoring/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
patterns/pattern_recognition_adjustment.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
pipeline/constants.py,orchestrator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
pipeline/hybrid_orchestrator.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
pipeline/modeling_context.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
pipeline/pipeline_factory.py,factory,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
pipeline/pipeline_orchestrator.py,orchestrator,7,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
pipeline/stage_loader.py,orchestrator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
pipeline/target_column_utils.py,target_calculator,12,7,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
pipeline/timeframe_lineage.py,orchestrator,6,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
processing/cleaners.py,utility_or_unknown,1,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
processing/data_filter.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
processing/deduplication_utils.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
processing/normalization_manager.py,utility_or_unknown,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
processing/parallel_processor.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
processing/price_preprocessor.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
processing/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
risk/elite_risk_metrics.py,risk,3,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
risk/max_exposure_monitor.py,risk,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
scripts/test_modular_pipeline.py,orchestrator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
sentiment/sentiment_models.py,model,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
simulation/simulation_engine.py,risk,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
simulation/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
targets/target_orchestrator.py,target_calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
targets/timeframe_contract.py,target_calculator,1,2,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
trading/adaptive_parameter_manager.py,risk,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
trading/consensus_engine.py,model,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
trading/elite_risk_sizer.py,risk,1,3,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
trading/live_adaptive_ensemble.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
trading/portfolio_manager.py,risk,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
trading/post_inference_filter.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
trading/trader.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
trading/trading_orchestrator.py,target_calculator,1,6,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
trading/virtual_portfolio.py,risk,6,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
trading/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
training/adaptive_training_manager.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
training/base_trainer.py,model,5,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
training/batch_trainer.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
training/constants.py,utility_or_unknown,4,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
training/light_model_trainer.py,model,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
training/progressive_trainer.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
training/run_training.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
training/unified_training_manager.py,model,2,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
utils/artifact_security.py,utility_or_unknown,24,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
utils/async_timeout.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
utils/checkpoint_manager.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
utils/dynamic_module_loader.py,utility_or_unknown,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
utils/json_utils.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
utils/math_safe.py,utility_or_unknown,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
utils/math_utils.py,risk,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
utils/path_safety.py,model,6,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
utils/path_utils.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
utils/rate_limiter.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
utils/trading_calendar.py,utility_or_unknown,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
utils/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
validation/data_leakage_detector.py,detector,0,1,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
validation/pipeline_schemas.py,orchestrator,2,4,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
validation/time_series_validator.py,validator,0,6,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
validation/validators.py,validator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
validation/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
agents/archive/cognitive_extractor.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/archive/cognitive_pipeline.py,orchestrator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
agents/archive/veto_system.py,analyzer,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/base_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/orchestrator.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/tools/comtrade_tool.py,utility_or_unknown,0,3,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
agents/tools/eia_tool.py,utility_or_unknown,0,1,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
agents/tools/gdelt_tool.py,utility_or_unknown,0,1,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
agents/tools/pubmed_tool.py,utility_or_unknown,0,1,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
agents/tools/weather_tool.py,utility_or_unknown,0,1,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
agents/modular_pipeline/lenses/agriculture_food_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/consumer_retail_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/cross_platform_innovation_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/energy_commodity_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/financial_services_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/geopolitical_risk_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/healthcare_biotech_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/industrial_logistics_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/macro_regime_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/metals_mining_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/real_estate_construction_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/technology_lens.py,orchestrator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
agents/modular_pipeline/lenses/_prompted_lens.py,orchestrator,12,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
algorithms/regime/clustering.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
algorithms/regime/metrics.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
algorithms/regime/rules.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
algorithms/regime/types.py,utility_or_unknown,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/analyzers/adaptive_confidence_analyzer.py,analyzer,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
analytics/analyzers/causal_event_finder.py,analyzer,1,4,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
analytics/analyzers/drift_analyzer.py,analyzer,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/analyzers/hedge_fund_analyzer.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/analyzers/knn_similarity_finder.py,analyzer,3,13,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
analytics/analyzers/model_comparison_analyzer.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/analyzers/news_impact_analyzer.py,analyzer,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/analyzers/performance_attribution_analyzer.py,calculator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
analytics/analyzers/risk_decomposition_analyzer.py,analyzer,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
analytics/analyzers/shap_analyzer.py,analyzer,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/analyzers/wrappers.py,analyzer,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/arena/arena_battle.py,calculator,6,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/arena/arena_orchestrator.py,orchestrator,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
analytics/arena/battle_groups.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/arena/ensemble_performance_bridge.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/arena/performance_tracker.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/arena/__init__.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
analytics/calculators/advanced_econometrics_calculator.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/drawdown_calculator.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/econometrics_calculator.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/explainability_calculator.py,calculator,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/fama_french_factors.py,calculator,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/macro_score_calculator.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/market_regime_calculator.py,calculator,0,3,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
analytics/calculators/risk_reward_calculator.py,risk,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/sentiment_stats_calculator.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/calculators/volatility_calculator.py,calculator,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/causal_effect_methods.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/causal_ripple_engine.py,utility_or_unknown,1,7,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
analytics/context/contextual_model_selector.py,model,1,1,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
analytics/context/counterfactual_generator.py,utility_or_unknown,0,0,UNUSED_DELETE_CANDIDATE,No static imports. Confirm config/runtime usage before deletion.
analytics/context/difference_in_differences_methods.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/dynamic_router.py,utility_or_unknown,2,5,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
analytics/context/ensemble_selector.py,selector,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/macro_context_analyzer.py,analyzer,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
analytics/context/market_context_analyzer.py,analyzer,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/market_phase_analyzer.py,analyzer,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/market_regime_analyzer.py,analyzer,0,0,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
analytics/context/prediction_adjuster.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/propensity_score_methods.py,risk,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/context/synthetic_control_methods.py,utility_or_unknown,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/data_managers/model_results_manager.py,model,8,13,ACTIVE_BUGGY_OR_RISKY,Used by source and has risk findings. Review/fix first.
analytics/detectors/anomaly_detector.py,detector,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/detectors/bias_detector.py,detector,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/detectors/critical_signal_detector.py,detector,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/detectors/regime_detector.py,calculator,3,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/engines/causal_engine.py,model,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/signals/signal_analytics.py,calculator,2,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/signals/significance_detector.py,detector,1,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/utils/analytics_math.py,calculator,5,0,ACTIVE_UNTESTED_OR_OK,Used by source. Check tests/runtime before declaring OK.
analytics/utils/knn_model_wrapper.py,model,0,5,UNUSED_RISKY_QUARANTINE,Not imported and risky. Do not integrate without tests.
archive/algorithms/advanced_backtest_engine.py,risk,0,1,UNUSED_USEFUL_CANDIDATE,"Orphan statically, but category may contain reusable production logic."
