feature,measured,dtype,history,coverage,uniq,mode_share,varies,verdict
state_CDL_BODY_RATIO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_DOJI_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_ENGULFING_BEAR_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_ENGULFING_BULL_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_HAMMER_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_INSIDE_BAR_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_LOWER_WICK_RATIO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_MARUBOZU_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_OUTSIDE_BAR_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_SHOOTING_STAR_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CDL_UPPER_WICK_RATIO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_CURRENT_DRAWDOWN_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_EMA_100_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_EMA_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_EMA_200_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_EMA_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_EMA_50_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_EMA_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_BAMLC0A0CM_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_BAMLH0A0HYM2_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_CAPUTLB50001SQ_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_CCSA_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_CPIAUCSL_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_CSUSHPINSA_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_DCOILWTICO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_DEXCHUS_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_DEXUSEU_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_DGORDER_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_DGS10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_DSPIC96_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_FEDFUNDS_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_GDP_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_GS10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_GS2_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_HOUST_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_ICSA_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_INDPRO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_MANEMP_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_NFCI_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_PAYEMS_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_PCEPILFE_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_PCEPI_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_PCU334413334413_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_PERMIT_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_PPIACO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_RRPONTSYD_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_RSAFS_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_SAHMREALTIME_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_T10Y2Y_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_T10Y3M_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_T10YIE_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_T5YIE_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_T5YIFR_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_TOTALSA_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_UMCSENT_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_UNRATE_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_VIXCLS_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_WALCL_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_WPU01_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_WPU055_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_WPU0561_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_WPU101_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_FRED_WTREGEN_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_HURST_EXPONENT_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_KURTOSIS_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LAG_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LAG_1_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LAG_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LAG_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LEVEL_BREAKOUT_DOWN_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LEVEL_BREAKOUT_UP_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LEVEL_DIST_RESISTANCE_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LEVEL_DIST_SUPPORT_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_LEVEL_POSITION_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_MACD_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_MACD_Histogram_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_MACD_Signal_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_MARKET_PREMIUM_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_MAX_DRAWDOWN_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_MOMENTUM_ZSCORE_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ROLLING_KURT_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ROLLING_KURT_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ROLLING_SKEW_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ROLLING_SKEW_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ROLLING_VOL_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_ROLLING_VOL_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_RSI_14_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_RSI_VELOCITY_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SHARPE_RATIO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SKEWNESS_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SMA_100_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SMA_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SMA_200_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SMA_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SMA_50_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SMA_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_SORTINO_RATIO_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_Stoch_D_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_Stoch_K_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_VELOCITY_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_VELOCITY_1_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_VELOCITY_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_VOLATILITY_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_VOLATILITY_50_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_VOLATILITY_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_Williams_R_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_atr_14_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_crude_ls_ratio_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_crude_net_pct_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_dow_ls_ratio_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_dow_net_pct_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_gold_ls_ratio_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_gold_net_pct_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_nasdaq_ls_ratio_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_nasdaq_net_pct_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_sp500_ls_ratio_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_cftc_sp500_net_pct_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_champion_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_close_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_day_of_week_cos_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_day_of_week_sin_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_days_since_last_significant_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_entity_count_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fear_greed_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fear_greed_index_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_filing_count_30d_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_filing_data_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_filing_days_since_last_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_filing_material_30d_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_filing_periodic_30d_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fund_current_ratio_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fund_data_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fund_days_since_report_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fund_debt_to_equity_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fund_earnings_yield_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fund_price_to_book_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_fund_return_on_equity_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_gk_volatility_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_high_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_hour_cos_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_hour_sin_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_hype_score_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_insider_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_insider_net_value_30d_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_is_significant_decayed_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_keyword_count_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_keyword_entity_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_low_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_macro_composite_score_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_market_breadth_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_market_return_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_market_session_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_freshness_hours_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_impact_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_impact_score_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_intensity_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_quality_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_quality_score_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_significance_level_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_news_source_count_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_nlp_cluster_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_nlp_sentiment_score_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_nlp_subjectivity_score_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_obv_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_open_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_peer_breadth_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_peer_breadth_excess_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_peer_count_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_peer_divergence_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_peer_return_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_peer_return_excess_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_peer_volatility_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_price_volume_trend_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_returns_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_decay_weighted_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_ema_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_mean_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_neg_threshold_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_pos_threshold_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_sma_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_sma_50_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_sma_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_std_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_std_50_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_std_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_std_stat_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_sentiment_velocity_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_significance_intensity_7d_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_significant_events_30d_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_significant_events_7d_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volatility_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volatility_20_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volatility_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volume_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volume_roc_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volume_rs_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volume_sma_10_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_volume_sma_5_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_wiki_attention_z_60m,False,float64,0,0.0,0,1.0,0.0,too little history
state_wiki_views_60m,False,float64,0,0.0,0,1.0,0.0,too little history
volatility_10_60m,False,float32,0,0.0,0,1.0,0.0,too little history
volatility_20_60m,False,float32,0,0.0,0,1.0,0.0,too little history
volatility_5_60m,False,float32,0,0.0,0,1.0,0.0,too little history
volatility_regime_60m,False,category,0,0.0,0,1.0,0.0,too little history
volume_roc_60m,False,float32,0,0.0,0,1.0,0.0,too little history
volume_rs_60m,False,float32,0,0.0,0,1.0,0.0,too little history
volume_sma_10_60m,False,float32,0,0.0,0,1.0,0.0,too little history
volume_sma_5_60m,False,float32,0,0.0,0,1.0,0.0,too little history
week_of_year_60m,False,float64,0,0.0,0,1.0,0.0,too little history
wiki_attention_available_60m,False,float64,0,0.0,0,1.0,0.0,too little history
wiki_attention_z_60m,False,float32,0,0.0,0,1.0,0.0,too little history
wiki_views_60m,False,float32,0,0.0,0,1.0,0.0,too little history
